"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/pasted__pasted__whitecube.pasted__pasted__whitecube","49","13","13","1","0.000000","0","13"
"/AnimationSharing/AnimSharingBase.AnimSharingBase","49","16","16","1","18.559261","0","16"
"/InterchangeAssets/CAD/Wire/Materials/M_WireBlinnShader.M_WireBlinnShader","49","13","13","1","14.722796","0","13"
"/Game/Materials/M_Glow2.M_Glow2","49","8","8","1","2.514644","0","8"
"/Engine/EngineDebugMaterials/TangentColorMaterial.TangentColorMaterial","49","16","16","1","57.386047","0","16"
"/DatasmithContent/Materials/FBXImporter/VRED/BrushedMetal.BrushedMetal","49","13","13","1","80.241486","0","13"
"/GLTFExporter/Materials/Proxy/M_GLTF_Unlit.M_GLTF_Unlit","49","13","13","1","29.441710","0","13"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","254","264","6","0.000000","0","264"
"/Game/Maya/Ship6.Ship6","49","13","13","1","0.000000","0","13"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","0.000000","0","168"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","0.000000","0","48"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","34.651691","3","86"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","9.961134","0","7"
"/MediaFrameworkUtilities/M_BaseMediaBundle.M_BaseMediaBundle","49","10","10","1","0.000000","0","10"
"/MediaFrameworkUtilities/M_DefaultMedia.M_DefaultMedia","49","10","10","1","0.000000","0","10"
"/InterchangeAssets/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","16","16","1","54.890511","0","16"
"/Game/Maya/ClothesTrim.ClothesTrim","49","13","13","1","0.000000","0","13"
"/Game/Maya/Outfit.Outfit","49","13","13","1","0.000000","0","13"
"/Game/Maya/RivalEyes.RivalEyes","49","13","13","1","0.000000","0","13"
"/Game/Maya/RivalHandles.RivalHandles","49","13","13","1","0.000000","0","13"
"/Game/Maya/RivalLash.RivalLash","49","13","13","1","0.000000","0","13"
"/Game/Maya/RivalSkin.RivalSkin","49","13","13","1","0.000000","0","13"
"/Game/Maya/RivalSkin2.RivalSkin2","49","13","13","1","0.000000","0","13"
"/Game/Maya/SceleraRival.SceleraRival","49","13","13","1","0.000000","0","13"
"/Game/Maya/Ship1.Ship1","49","13","13","1","0.000000","0","13"
"/Game/Maya/Ship3.Ship3","49","13","13","1","0.000000","0","13"
"/Game/Maya/Ship5.Ship5","49","13","13","1","0.000000","0","13"
"","49","512","0","1","0.000000","513","0"
"/Game/Maya/Teeth.Teeth","49","13","13","1","0.000000","0","13"
"/Game/Materials/M_Bounds8.M_Bounds8","49","23","23","1","14.229396","0","23"
"/Game/Materials/M_star.M_star","49","23","23","1","13.993764","0","23"
"/Game/Materials/M_Moontexture.M_Moontexture","49","8","8","1","0.000000","0","8"
"/Game/Materials/M_Bounds7.M_Bounds7","49","23","23","1","0.000000","0","23"
"/Game/Maya/GlassRival.GlassRival","49","13","13","1","0.000000","0","13"
"/Game/Materials/M_MenuGraphic.M_MenuGraphic","49","8","8","1","2.435256","0","8"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","43.625229","0","45"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","80","80","1","31.879858","0","80"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","32","32","1","15.894974","0","32"
"/DatasmithContent/Materials/AliasReference.AliasReference","49","21","21","1","18.320023","0","21"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","6","6","1","1.076918","0","6"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","58","64","2","0.000000","0","64"
"/ControlRig/M_Manip.M_Manip","49","13","14","1","0.000000","0","14"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","13","14","1","4.394716","0","14"
"/Composure/Materials/Media/M_StaticVideoPlateDebug.M_StaticVideoPlateDebug","49","6","6","1","0.000000","0","6"
"/Composure/Materials/ChromaKeying/M_SinglePassDespill.M_SinglePassDespill","49","6","6","1","0.000000","0","6"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","26.599447","0","22"
"/Composure/Materials/Media/M_VideoPlateDefault.M_VideoPlateDefault","49","6","6","1","0.000000","0","6"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","49","7","7","1","2.621524","0","7"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","20","20","2","6.146653","0","20"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","49","10","10","1","3.751060","0","10"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","49","10","10","1","3.849284","0","10"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","21","21","1","10.566895","0","21"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","9.833561","0","16"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","19.923828","0","16"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","18.389528","0","16"
"/Composure/Materials/ChromaKeying/M_SinglePassChromaKeyer.M_SinglePassChromaKeyer","49","6","6","1","0.000000","0","6"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","10","10","1","3.665331","0","10"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","22","22","1","13.068531","0","22"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","73","79","1","0.000000","0","79"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","1.629093","0","7"
"/Game/Characters/AlienSkins/RenderCams/M_ZoomedCameraMat_Mat.M_ZoomedCameraMat_Mat","49","13","13","1","0.000000","0","13"
"/Game/Maya/HelmetGlass.HelmetGlass","49","13","13","1","0.000000","0","13"
"/Game/Maya/F_Wizard.F_Wizard","49","13","13","1","0.000000","0","13"
"/Game/Maya/I_Wizard.I_Wizard","49","13","13","1","0.000000","0","13"
"/Game/Maya/rampShader3.rampShader3","49","13","13","1","0.000000","0","13"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","49","13","13","1","26.685268","0","13"
"/Game/Characters/AlienSkins/RenderCams/M_CameraViewMaterial.M_CameraViewMaterial","49","13","13","1","0.000000","0","13"
"/Game/Characters/AlienSkins/Defaults/M_SecondaryBody.M_SecondaryBody","49","24","24","1","0.000000","0","24"
"/Game/Characters/AlienSkins/Defaults/M_ShipPrimary.M_ShipPrimary","49","24","24","1","0.000000","0","24"
"/Game/Characters/AlienSkins/Defaults/M_PrimaryBody.M_PrimaryBody","49","24","24","1","0.000000","0","24"
"/Game/Maya/HelmetMetal.HelmetMetal","49","13","13","1","0.000000","0","13"
"/Game/Maya/HelmetTrim.HelmetTrim","49","13","13","1","0.000000","0","13"
"/Game/Maya/CrownBase.CrownBase","49","13","13","1","11.102708","0","13"
"/Game/Maya/MechBodyMetal.MechBodyMetal","49","13","13","1","11.811847","0","13"
"/Game/Maya/MetallicBody.MetallicBody","49","13","13","1","12.160640","0","13"
"/Game/Maya/WhiteEyes.WhiteEyes","49","13","13","1","11.889215","0","13"
"/Game/Maya/TopHatBase.TopHatBase","49","13","13","1","11.274699","0","13"
"/Game/Maya/CrownSecondary.CrownSecondary","49","13","13","1","11.045680","0","13"
"/Game/Characters/AlienSkins/Defaults/M_ShipSecondary.M_ShipSecondary","49","24","24","1","0.000000","0","24"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","22","24","1","8.037933","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1817","1840","1","230.020905","0","0"
"/Game/Maya/Ship7.Ship7","49","13","13","1","0.000000","0","13"
"/Game/Maya/ShipRival2.ShipRival2","49","13","13","1","0.000000","0","13"
"/Game/Maya/Teeth2.Teeth2","49","13","13","1","0.000000","0","13"
"/Game/Maya/Ship4.Ship4","49","13","13","1","0.000000","0","13"
"/Game/Maya/RivalMouth.RivalMouth","49","13","13","1","0.000000","0","13"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","6","6","1","0.779755","0","6"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","6","6","1","1.076960","0","6"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","10","11","1","1.560850","0","11"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","66","66","1","3.316816","0","66"
"/Game/Materials/M_Bounds2.M_Bounds2","49","13","13","1","5.137190","0","13"
"/Game/Materials/M_GlassSpecial.M_GlassSpecial","49","21","21","1","9.939135","0","21"
"/Game/Materials/M_Bounds6.M_Bounds6","49","36","36","1","0.000000","0","36"
"/Game/Materials/M_Metal.M_Metal","49","16","16","1","20.307085","0","16"
"/Game/Materials/M_Metal2.M_Metal2","49","16","16","1","19.984383","0","16"
"/Game/Import/openPBR_shader1.openPBR_shader1","49","13","13","1","0.000000","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowLime.M_GlowLime","49","13","13","1","10.872143","0","13"
"/Game/Characters/AlienSkins/Custom/M_Maroon.M_Maroon","49","13","13","1","11.184195","0","13"
"/Game/Materials/BodyColors/M_Maroon.M_Maroon","49","13","13","1","11.225699","0","13"
"/Game/Maya/Bowtie2.Bowtie2","49","13","13","1","0.000000","0","13"
"/Game/Materials/M_Brown1.M_Brown1","49","13","13","1","10.736616","0","13"
"/Game/Maya/CrownGem2.CrownGem2","49","13","13","1","10.768363","0","13"
"/Game/Characters/AlienSkins/Defaults/M_Scelera.M_Scelera","49","13","13","1","10.897190","0","13"
"/Game/Characters/AlienSkins/Defaults/M_Eyes.M_Eyes","49","24","24","1","0.000000","0","24"
"/Game/Characters/AlienSkins/Custom/M_Red.M_Red","49","13","13","1","11.364931","0","13"
"/Game/Materials/M_Glow3.M_Glow3","49","13","13","1","11.341933","0","13"
"/Game/Characters/AlienSkins/Custom/M_Cyan.M_Cyan","49","13","13","1","10.836304","0","13"
"/Game/Maya/Staff2.Staff2","49","13","13","1","0.000000","0","13"
"/Game/Maya/StaffBase.StaffBase","49","13","13","1","0.000000","0","13"
"/Game/Materials/Invis.Invis","49","21","21","1","10.143594","0","21"
"/Engine/EngineMeshes/BackgroundMaterial.BackgroundMaterial","49","13","13","1","0.000000","0","13"
"/Game/Maya/Screen.Screen","49","13","13","1","10.391634","0","13"
"/Game/Maya/Moustache.Moustache","49","13","13","1","0.000000","0","13"
"/Game/Characters/AlienSkins/Custom/M_White.M_White","49","13","13","1","10.875633","0","13"
"/Game/Maya/Cow3.Cow3","49","13","13","1","0.000000","0","13"
"/Game/Maya/Cow2.Cow2","49","13","13","1","0.000000","0","13"
"/Game/Maya/Cow1.Cow1","49","13","13","1","0.000000","0","13"
"/Game/Maya/TopHatBand.TopHatBand","49","13","13","1","11.313878","0","13"
"/Game/Maya/CrownGem1.CrownGem1","49","13","13","1","11.026449","0","13"
"/Game/Materials/M_Cloak.M_Cloak","49","13","13","1","0.000000","0","13"
"/Game/Maya/vest1.vest1","49","13","13","1","0.000000","0","13"
"/Game/Maya/vest3.vest3","49","13","13","1","0.000000","0","13"
"/Game/Maya/Vest5.Vest5","49","13","13","1","0.000000","0","13"
"/Game/Maya/Vest6.Vest6","49","13","13","1","0.000000","0","13"
"/Game/Maya/Vest7.Vest7","49","13","13","1","0.000000","0","13"
"/Game/Maya/vest8.vest8","49","13","13","1","0.000000","0","13"
"/Game/Maya/lambert2.lambert2","49","13","13","1","0.000000","0","13"
"/Game/Maya/lambert1.lambert1","49","13","13","1","0.000000","0","13"
"/Game/Materials/M_Glow1.M_Glow1","49","24","24","1","14.658591","0","24"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","49","41","46","1","22.617287","0","46"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","51","56","1","25.562464","0","56"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","49","30","30","1","0.000000","0","30"
"/Game/Materials/M_DomeOn.M_DomeOn","49","21","21","1","9.643108","0","21"
"/Game/Characters/AlienSkins/Defaults/M_Head.M_Head","49","24","24","1","0.000000","0","24"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowWhite.M_GlowWhite","49","13","13","1","10.845564","0","13"
"/Game/Characters/AlienSkins/Defaults/M_ShipTertiary.M_ShipTertiary","49","13","13","1","10.850063","0","13"
"/Game/Materials/BodyColors/M_alien.M_alien","49","16","16","1","20.160393","0","16"
"/Game/Characters/AlienSkins/Defaults/M_Mouth.M_Mouth","49","21","21","1","0.000000","0","21"
"/Game/Materials/M_DomeOn2.M_DomeOn2","49","34","34","1","0.000000","0","34"
"/Game/Materials/transparent.transparent","49","13","13","1","6.065443","0","13"
"/Game/Characters/AlienSkins/Custom/M_Indigo.M_Indigo","49","13","13","1","10.466129","0","13"
"/Game/Materials/M_Indicator.M_Indicator","49","24","24","1","11.568821","0","24"
"/Engine/EngineDebugMaterials/VertexColorViewMode_RedOnly.VertexColorViewMode_RedOnly","49","30","30","1","31.730499","0","30"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","78","78","1","4.202535","0","78"
"/Engine/VREditor/TransformGizmo/Main.Main","49","10","10","1","2.379870","0","10"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","8","8","1","0.000000","0","8"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","14","14","1","9.090388","0","14"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","22","24","1","20.136749","0","24"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","49","9","9","1","0.000000","0","9"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","49","9","9","1","0.000000","0","9"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","42","45","1","0.000000","0","45"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","73","79","1","0.000000","0","79"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","42","45","1","0.000000","0","45"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","10","10","1","2.318278","0","10"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","10","10","1","2.415957","0","10"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","13","14","1","0.000000","0","14"
"/Composure/Materials/ReplaceTonemapper/ComposureReplaceTonemapperByTexture.ComposureReplaceTonemapperByTexture","49","6","6","1","0.000000","0","6"
"/Composure/Materials/ReplaceTonemapper/ComposureReplaceTonemapperComposeBloom.ComposureReplaceTonemapperComposeBloom","49","6","6","1","0.000000","0","6"
"/Composure/Materials/PassSetup/ComposureBeforeTranslucencySetBlack.ComposureBeforeTranslucencySetBlack","49","6","6","1","0.000000","0","6"
"/Composure/Materials/PassSetup/ComposureSimpleSetupMaterial.ComposureSimpleSetupMaterial","49","6","6","1","0.000000","0","6"
"/Composure/Materials/Compositing/M_AlphaScale.M_AlphaScale","49","6","6","1","0.000000","0","6"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","32","32","1","25.486465","0","32"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","11","11","1","5.375882","0","11"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","11","12","1","3.140247","0","12"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","49","11","12","1","8.247066","0","12"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","19","21","1","6.242503","0","21"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","7","7","1","0.000000","0","7"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","12","12","1","0.000000","0","12"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","10","11","1","1.419453","0","11"
"/Game/Characters/AlienSkins/Custom/Glow/M_DeepBlack.M_DeepBlack","49","13","13","1","10.179834","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowBlue.M_GlowBlue","49","13","13","1","10.321406","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowBrown.M_GlowBrown","49","13","13","1","10.554339","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowCyan.M_GlowCyan","49","13","13","1","10.055133","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowDarkGreen.M_GlowDarkGreen","49","13","13","1","10.536694","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowGray.M_GlowGray","49","13","13","1","11.008799","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowIndigo.M_GlowIndigo","49","13","13","1","10.730740","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowMaroon.M_GlowMaroon","49","13","13","1","10.416778","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowMint.M_GlowMint","49","13","13","1","10.530901","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowOrange.M_GlowOrange","49","13","13","1","10.610596","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowPink.M_GlowPink","49","13","13","1","10.663712","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowPurple.M_GlowPurple","49","13","13","1","10.117117","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowRed.M_GlowRed","49","13","13","1","10.833716","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowRose.M_GlowRose","49","13","13","1","10.758016","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowSlate.M_GlowSlate","49","13","13","1","10.448777","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowTan.M_GlowTan","49","13","13","1","10.646981","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowTeal.M_GlowTeal","49","13","13","1","10.236090","0","13"
"/Game/Characters/AlienSkins/Custom/Glow/M_GlowYellow.M_GlowYellow","49","13","13","1","10.368206","0","13"
"/Game/Characters/AlienSkins/Custom/M_Blue.M_Blue","49","13","13","1","10.315495","0","13"
"/Game/Characters/AlienSkins/Custom/M_Brown.M_Brown","49","13","13","1","10.570250","0","13"
"/Game/Characters/AlienSkins/Custom/M_DarkGreen.M_DarkGreen","49","13","13","1","10.542991","0","13"
"/Game/Characters/AlienSkins/Custom/M_Gray.M_Gray","49","13","13","1","10.177063","0","13"
"/Game/Characters/AlienSkins/Custom/M_Lime.M_Lime","49","13","13","1","10.339110","0","13"
"/Game/Characters/AlienSkins/Custom/M_Mint.M_Mint","49","13","13","1","10.538218","0","13"
"/Game/Characters/AlienSkins/Custom/M_Orange.M_Orange","49","13","13","1","10.324810","0","13"
"/Game/Characters/AlienSkins/Custom/M_Pink.M_Pink","49","13","13","1","10.121889","0","13"
"/Game/Characters/AlienSkins/Custom/M_Purple.M_Purple","49","13","13","1","0.000000","0","13"
"/Game/Characters/AlienSkins/Custom/M_Rose.M_Rose","49","13","13","1","10.287538","0","13"
"/Game/Characters/AlienSkins/Custom/M_Slate.M_Slate","49","13","13","1","10.221459","0","13"
"/Game/Characters/AlienSkins/Custom/M_Tan.M_Tan","49","13","13","1","10.296698","0","13"
"/Game/Characters/AlienSkins/Custom/M_Teal.M_Teal","49","13","13","1","10.460340","0","13"
"/Game/Characters/AlienSkins/Custom/M_Yellow.M_Yellow","49","13","13","1","10.554278","0","13"
"/Game/Materials/M_DomeOff.M_DomeOff","49","21","21","1","0.000000","0","21"
"/Game/Characters/AlienSkins/Custom/M_Black.M_Black","49","13","13","1","10.264962","0","13"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","10","10","1","2.148180","0","10"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","10","10","1","2.114313","0","10"
"/Engine/EditorLandscapeResources/MirrorPlaneMaterial.MirrorPlaneMaterial","49","12","12","1","4.231433","0","12"
"/Game/Materials/lambert2.lambert2","49","13","13","1","10.090429","0","13"
"/Game/Materials/pasted__pasted__glass.pasted__pasted__glass","49","13","13","1","10.375089","0","13"
"/Game/Materials/M_Bounds1.M_Bounds1","49","13","13","1","4.832613","0","13"
"/Engine/MapTemplates/Sky/M_BlackBackground.M_BlackBackground","49","11","11","1","6.025436","0","11"
"/Engine/EngineDebugMaterials/ShadedLevelColorationLitMaterial.ShadedLevelColorationLitMaterial","49","445","468","1","205.165161","0","468"
"/Game/Materials/M_Bounds4.M_Bounds4","49","13","13","1","4.790329","0","13"
"/Engine/EngineMaterials/BlinkingCaret.BlinkingCaret","49","10","10","1","3.712314","0","10"
"/Game/Materials/glass.glass","49","13","13","1","10.198827","0","13"
"/Game/Materials/M_Gold.M_Gold","49","13","13","1","16.782576","0","13"
"/Game/Materials/lambert1.lambert1","49","13","13","1","10.089884","0","13"
"/Game/Materials/alias.alias","49","8","8","1","2.403677","0","8"
"/Game/Materials/M_BlueRival.M_BlueRival","49","16","16","1","12.860551","0","16"
"/Game/Materials/M_Glow.M_Glow","49","8","8","1","2.552058","0","8"
"/Game/Materials/M_Bounds.M_Bounds","49","23","23","1","0.000000","0","23"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","7","7","1","0.000000","0","7"
